Datetime,GR_solar_generation
2024-02-10 02:00:00+00:00,0.0
2024-02-10 03:00:00+00:00,0.0
2024-02-10 04:00:00+00:00,0.0
2024-02-10 05:00:00+00:00,0.0
2024-02-10 06:00:00+00:00,0.0606506496555894
2024-02-10 07:00:00+00:00,0.17200355784340018
2024-02-10 08:00:00+00:00,0.29145335902013614
2024-02-10 09:00:00+00:00,0.15230998851882535
2024-02-10 10:00:00+00:00,0.24122640145354982
2024-02-10 11:00:00+00:00,0.10050763295674671
2024-02-10 12:00:00+00:00,0.09248113899799683
2024-02-10 13:00:00+00:00,0.061628471578558844
2024-02-10 14:00:00+00:00,0.041621994166626465
2024-02-10 15:00:00+00:00,0.012510775506340516
2024-02-10 16:00:00+00:00,0.0
2024-02-10 17:00:00+00:00,0.0
2024-02-10 18:00:00+00:00,0.0
2024-02-10 19:00:00+00:00,0.0
2024-02-10 20:00:00+00:00,0.0
2024-02-10 21:00:00+00:00,0.0
2024-02-10 22:00:00+00:00,0.0
2024-02-10 23:00:00+00:00,0.0
2024-02-11 00:00:00+00:00,0.0
2024-02-11 01:00:00+00:00,0.0
2024-02-11 02:00:00+00:00,0.0
2024-02-11 03:00:00+00:00,0.0
2024-02-11 04:00:00+00:00,0.0
2024-02-11 05:00:00+00:00,0.0
2024-02-11 06:00:00+00:00,0.0697999379389852
2024-02-11 07:00:00+00:00,0.27076068298032
2024-02-11 08:00:00+00:00,0.47329513468846857
2024-02-11 09:00:00+00:00,0.6141397521404756
2024-02-11 10:00:00+00:00,0.6887413957586183
2024-02-11 11:00:00+00:00,0.6869873091620539
2024-02-11 12:00:00+00:00,0.6244848097138704
2024-02-11 13:00:00+00:00,0.47459576138513154
2024-02-11 14:00:00+00:00,0.2997147411578584
2024-02-11 15:00:00+00:00,0.07853687220166204
2024-02-11 16:00:00+00:00,0.0
2024-02-11 17:00:00+00:00,0.0
2024-02-11 18:00:00+00:00,0.0
2024-02-11 19:00:00+00:00,0.0
2024-02-11 20:00:00+00:00,0.0
2024-02-11 21:00:00+00:00,0.0
2024-02-11 22:00:00+00:00,0.0
2024-02-11 23:00:00+00:00,0.0
2024-02-12 00:00:00+00:00,0.0
2024-02-12 01:00:00+00:00,0.0
2024-02-12 02:00:00+00:00,0.0
2024-02-12 03:00:00+00:00,0.0
2024-02-12 04:00:00+00:00,0.0
2024-02-12 05:00:00+00:00,0.0
2024-02-12 06:00:00+00:00,0.06690773182633435
2024-02-12 07:00:00+00:00,0.21474568784220396
2024-02-12 08:00:00+00:00,0.4390473112529927
2024-02-12 09:00:00+00:00,0.5199449046044045
2024-02-12 10:00:00+00:00,0.5929872436758631
2024-02-12 11:00:00+00:00,0.4632706476786795
2024-02-12 12:00:00+00:00,0.24391802260607798
2024-02-12 13:00:00+00:00,0.25626869074498515
2024-02-12 14:00:00+00:00,0.08401608140569561
2024-02-12 15:00:00+00:00,0.013215069851803773
2024-02-12 16:00:00+00:00,0.0
2024-02-12 17:00:00+00:00,0.0
2024-02-12 18:00:00+00:00,0.0
2024-02-12 19:00:00+00:00,0.0
2024-02-12 20:00:00+00:00,0.0
2024-02-12 21:00:00+00:00,0.0
2024-02-12 22:00:00+00:00,0.0
2024-02-12 23:00:00+00:00,0.0
2024-02-13 00:00:00+00:00,0.0
2024-02-13 01:00:00+00:00,0.0
2024-02-13 02:00:00+00:00,0.0
2024-02-13 03:00:00+00:00,0.0
2024-02-13 04:00:00+00:00,0.0
2024-02-13 05:00:00+00:00,0.0
2024-02-13 06:00:00+00:00,0.06005596629511916
2024-02-13 07:00:00+00:00,0.26563829978989023
2024-02-13 08:00:00+00:00,0.3253785242205438
2024-02-13 09:00:00+00:00,0.47018073119499565
2024-02-13 10:00:00+00:00,0.502764187236577
2024-02-13 11:00:00+00:00,0.6243554151576285
2024-02-13 12:00:00+00:00,0.4515857030330658
2024-02-13 13:00:00+00:00,0.322389824075057
2024-02-13 14:00:00+00:00,0.08180022187089202
2024-02-13 15:00:00+00:00,0.08435685905537817
2024-02-13 16:00:00+00:00,0.0
2024-02-13 17:00:00+00:00,0.0
2024-02-13 18:00:00+00:00,0.0
2024-02-13 19:00:00+00:00,0.0
2024-02-13 20:00:00+00:00,0.0
2024-02-13 21:00:00+00:00,0.0
2024-02-13 22:00:00+00:00,0.0
2024-02-13 23:00:00+00:00,0.0
2024-02-14 00:00:00+00:00,0.0
2024-02-14 01:00:00+00:00,0.0
2024-02-14 02:00:00+00:00,0.0
2024-02-14 03:00:00+00:00,0.0
2024-02-14 04:00:00+00:00,0.0
2024-02-14 05:00:00+00:00,0.0
2024-02-14 06:00:00+00:00,0.03627866089182609
2024-02-14 07:00:00+00:00,0.21610194639076175
2024-02-14 08:00:00+00:00,0.42624699016116363
2024-02-14 09:00:00+00:00,0.5111283495797531
2024-02-14 10:00:00+00:00,0.5953646595325414
2024-02-14 11:00:00+00:00,0.6489422858610528
2024-02-14 12:00:00+00:00,0.514354259570953
2024-02-14 13:00:00+00:00,0.2579805367005477
2024-02-14 14:00:00+00:00,0.26564512023658526
2024-02-14 15:00:00+00:00,0.10076249875037835
2024-02-14 16:00:00+00:00,0.0
2024-02-14 17:00:00+00:00,0.0
2024-02-14 18:00:00+00:00,0.0
2024-02-14 19:00:00+00:00,0.0
2024-02-14 20:00:00+00:00,0.0
2024-02-14 21:00:00+00:00,0.0
2024-02-14 22:00:00+00:00,0.0
2024-02-14 23:00:00+00:00,0.0
2024-02-15 00:00:00+00:00,0.0
2024-02-15 01:00:00+00:00,0.0
2024-02-15 02:00:00+00:00,0.0
2024-02-15 03:00:00+00:00,0.0
2024-02-15 04:00:00+00:00,0.0
2024-02-15 05:00:00+00:00,0.0
2024-02-15 06:00:00+00:00,0.08366514469397718
2024-02-15 07:00:00+00:00,0.2823965307579922
2024-02-15 08:00:00+00:00,0.47510677084241926
2024-02-15 09:00:00+00:00,0.6238940110440945
2024-02-15 10:00:00+00:00,0.6844984993755225
2024-02-15 11:00:00+00:00,0.7037565511963875
2024-02-15 12:00:00+00:00,0.5885866663910024
2024-02-15 13:00:00+00:00,0.2929303976163628
2024-02-15 14:00:00+00:00,0.24539022563408816
2024-02-15 15:00:00+00:00,0.06529511296311631
2024-02-15 16:00:00+00:00,0.0
2024-02-15 17:00:00+00:00,0.0
2024-02-15 18:00:00+00:00,0.0
2024-02-15 19:00:00+00:00,0.0
2024-02-15 20:00:00+00:00,0.0
2024-02-15 21:00:00+00:00,0.0
2024-02-15 22:00:00+00:00,0.0
2024-02-15 23:00:00+00:00,0.0
2024-02-16 00:00:00+00:00,0.0
2024-02-16 01:00:00+00:00,0.0
2024-02-16 02:00:00+00:00,0.0
2024-02-16 03:00:00+00:00,0.0
2024-02-16 04:00:00+00:00,0.0
2024-02-16 05:00:00+00:00,0.0
2024-02-16 06:00:00+00:00,0.08837521247880271
2024-02-16 07:00:00+00:00,0.2950226788657292
2024-02-16 08:00:00+00:00,0.48490898829430973
2024-02-16 09:00:00+00:00,0.6268579415124094
2024-02-16 10:00:00+00:00,0.687771442664387
2024-02-16 11:00:00+00:00,0.695953862820384
2024-02-16 12:00:00+00:00,0.6296108750874507
2024-02-16 13:00:00+00:00,0.47788623777689215
2024-02-16 14:00:00+00:00,0.10481233748463659
2024-02-16 15:00:00+00:00,0.08291994183820871
2024-02-16 16:00:00+00:00,0.0
2024-02-16 17:00:00+00:00,0.0
2024-02-16 18:00:00+00:00,0.0
2024-02-16 19:00:00+00:00,0.0
2024-02-16 20:00:00+00:00,0.0
2024-02-16 21:00:00+00:00,0.0
2024-02-16 22:00:00+00:00,0.0
2024-02-16 23:00:00+00:00,0.0
2024-02-17 00:00:00+00:00,0.0
2024-02-17 01:00:00+00:00,0.0
2024-02-17 02:00:00+00:00,0.0
2024-02-17 03:00:00+00:00,0.0
2024-02-17 04:00:00+00:00,0.0
2024-02-17 05:00:00+00:00,0.0
2024-02-17 06:00:00+00:00,0.06202445916625182
2024-02-17 07:00:00+00:00,0.23761858136265546
2024-02-17 08:00:00+00:00,0.3541628101570858
2024-02-17 09:00:00+00:00,0.34566802413853964
2024-02-17 10:00:00+00:00,0.6704017940406503
2024-02-17 11:00:00+00:00,0.6168048823687883
2024-02-17 12:00:00+00:00,0.6599206416214914
2024-02-17 13:00:00+00:00,0.45924411412506144
2024-02-17 14:00:00+00:00,0.23494570522210426
2024-02-17 15:00:00+00:00,0.09193851037410236
2024-02-17 16:00:00+00:00,0.0
2024-02-17 17:00:00+00:00,0.0
2024-02-17 18:00:00+00:00,0.0
2024-02-17 19:00:00+00:00,0.0
2024-02-17 20:00:00+00:00,0.0
2024-02-17 21:00:00+00:00,0.0
2024-02-17 22:00:00+00:00,0.0
2024-02-17 23:00:00+00:00,0.0
2024-02-18 00:00:00+00:00,0.0
2024-02-18 01:00:00+00:00,0.0
2024-02-18 02:00:00+00:00,0.0
2024-02-18 03:00:00+00:00,0.0
2024-02-18 04:00:00+00:00,0.0
2024-02-18 05:00:00+00:00,0.0
2024-02-18 06:00:00+00:00,0.08673935283574125
2024-02-18 07:00:00+00:00,0.31020857788297507
2024-02-18 08:00:00+00:00,0.45157555160839363
2024-02-18 09:00:00+00:00,0.6247909712950354
2024-02-18 10:00:00+00:00,0.5389973503718398
2024-02-18 11:00:00+00:00,0.6955287398154837
2024-02-18 12:00:00+00:00,0.09333172926668301
2024-02-18 13:00:00+00:00,0.23389463640452385
2024-02-18 14:00:00+00:00,0.04428282555959593
2024-02-18 15:00:00+00:00,0.05964291465620692
2024-02-18 16:00:00+00:00,0.0
2024-02-18 17:00:00+00:00,0.0
2024-02-18 18:00:00+00:00,0.0
2024-02-18 19:00:00+00:00,0.0
2024-02-18 20:00:00+00:00,0.0
2024-02-18 21:00:00+00:00,0.0
2024-02-18 22:00:00+00:00,0.0
2024-02-18 23:00:00+00:00,0.0
2024-02-19 00:00:00+00:00,0.0
2024-02-19 01:00:00+00:00,0.0
2024-02-19 02:00:00+00:00,0.0
2024-02-19 03:00:00+00:00,0.0
2024-02-19 04:00:00+00:00,0.0
2024-02-19 05:00:00+00:00,0.0
2024-02-19 06:00:00+00:00,0.09978270239696219
2024-02-19 07:00:00+00:00,0.3126782416046047
2024-02-19 08:00:00+00:00,0.5137642300491728
2024-02-19 09:00:00+00:00,0.6478610185892968
2024-02-19 10:00:00+00:00,0.7288564588051379
2024-02-19 11:00:00+00:00,0.7271255408615944
2024-02-19 12:00:00+00:00,0.6538711711705604
2024-02-19 13:00:00+00:00,0.5249789742112447
2024-02-19 14:00:00+00:00,0.3438720611892101
2024-02-19 15:00:00+00:00,0.11556814615105342
2024-02-19 16:00:00+00:00,0.0
2024-02-19 17:00:00+00:00,0.0
2024-02-19 18:00:00+00:00,0.0
2024-02-19 19:00:00+00:00,0.0
2024-02-19 20:00:00+00:00,0.0
2024-02-19 21:00:00+00:00,0.0
2024-02-19 22:00:00+00:00,0.0
2024-02-19 23:00:00+00:00,0.0
2024-02-20 00:00:00+00:00,0.0
2024-02-20 01:00:00+00:00,0.0
2024-02-20 02:00:00+00:00,0.0
2024-02-20 03:00:00+00:00,0.0
2024-02-20 04:00:00+00:00,0.0
2024-02-20 05:00:00+00:00,0.0
2024-02-20 06:00:00+00:00,0.10464426109778373
2024-02-20 07:00:00+00:00,0.3232562693525894
2024-02-20 08:00:00+00:00,0.5235427456107293
2024-02-20 09:00:00+00:00,0.6573599104102005
2024-02-20 10:00:00+00:00,0.7285597436639187
2024-02-20 11:00:00+00:00,0.7290325195159721
2024-02-20 12:00:00+00:00,0.6504471204625351
2024-02-20 13:00:00+00:00,0.5371726046380657
2024-02-20 14:00:00+00:00,0.24074919623469587
2024-02-20 15:00:00+00:00,0.0714199468944975
2024-02-20 16:00:00+00:00,0.0
2024-02-20 17:00:00+00:00,0.0
2024-02-20 18:00:00+00:00,0.0
2024-02-20 19:00:00+00:00,0.0
2024-02-20 20:00:00+00:00,0.0
2024-02-20 21:00:00+00:00,0.0
2024-02-20 22:00:00+00:00,0.0
2024-02-20 23:00:00+00:00,0.0
2024-02-21 00:00:00+00:00,0.0
2024-02-21 01:00:00+00:00,0.0
2024-02-21 02:00:00+00:00,0.0
2024-02-21 03:00:00+00:00,0.0
2024-02-21 04:00:00+00:00,0.0
2024-02-21 05:00:00+00:00,0.0
2024-02-21 06:00:00+00:00,0.10476357194304561
2024-02-21 07:00:00+00:00,0.3173886939791607
2024-02-21 08:00:00+00:00,0.5461598140166165
2024-02-21 09:00:00+00:00,0.6736361215733242
2024-02-21 10:00:00+00:00,0.7543893004351353
2024-02-21 11:00:00+00:00,0.7530417441215527
2024-02-21 12:00:00+00:00,0.6637599993246538
2024-02-21 13:00:00+00:00,0.5524196067374081
2024-02-21 14:00:00+00:00,0.3661179201673903
2024-02-21 15:00:00+00:00,0.12660487919526617
2024-02-21 16:00:00+00:00,0.0
2024-02-21 17:00:00+00:00,0.0
2024-02-21 18:00:00+00:00,0.0
2024-02-21 19:00:00+00:00,0.0
2024-02-21 20:00:00+00:00,0.0
2024-02-21 21:00:00+00:00,0.0
2024-02-21 22:00:00+00:00,0.0
2024-02-21 23:00:00+00:00,0.0
2024-02-22 00:00:00+00:00,0.0
2024-02-22 01:00:00+00:00,0.0
2024-02-22 02:00:00+00:00,0.0
2024-02-22 03:00:00+00:00,0.0
2024-02-22 04:00:00+00:00,0.0
2024-02-22 05:00:00+00:00,0.0
2024-02-22 06:00:00+00:00,0.11248909280017544
2024-02-22 07:00:00+00:00,0.3392474588625821
2024-02-22 08:00:00+00:00,0.5367127382067927
2024-02-22 09:00:00+00:00,0.674103120453995
2024-02-22 10:00:00+00:00,0.7369346850187405
2024-02-22 11:00:00+00:00,0.7282767585465995
2024-02-22 12:00:00+00:00,0.6768715122287043
2024-02-22 13:00:00+00:00,0.5778706664850348
2024-02-22 14:00:00+00:00,0.37249382587498087
2024-02-22 15:00:00+00:00,0.1365660293495395
2024-02-22 16:00:00+00:00,0.0
2024-02-22 17:00:00+00:00,0.0
2024-02-22 18:00:00+00:00,0.0
2024-02-22 19:00:00+00:00,0.0
2024-02-22 20:00:00+00:00,0.0
2024-02-22 21:00:00+00:00,0.0
2024-02-22 22:00:00+00:00,0.0
2024-02-22 23:00:00+00:00,0.0
2024-02-23 00:00:00+00:00,0.0
2024-02-23 01:00:00+00:00,0.0
2024-02-23 02:00:00+00:00,0.0
2024-02-23 03:00:00+00:00,0.0
2024-02-23 04:00:00+00:00,0.0
2024-02-23 05:00:00+00:00,0.0
2024-02-23 06:00:00+00:00,0.11855718518638232
2024-02-23 07:00:00+00:00,0.34298010260493833
2024-02-23 08:00:00+00:00,0.5407728016234399
2024-02-23 09:00:00+00:00,0.6705023037088402
2024-02-23 10:00:00+00:00,0.740352799655804
2024-02-23 11:00:00+00:00,0.7448385132383436
2024-02-23 12:00:00+00:00,0.670484093697574
2024-02-23 13:00:00+00:00,0.5693227079897595
2024-02-23 14:00:00+00:00,0.3840172135280154
2024-02-23 15:00:00+00:00,0.13916884840474017
2024-02-23 16:00:00+00:00,0.0
2024-02-23 17:00:00+00:00,0.0
2024-02-23 18:00:00+00:00,0.0
2024-02-23 19:00:00+00:00,0.0
2024-02-23 20:00:00+00:00,0.0
2024-02-23 21:00:00+00:00,0.0
2024-02-23 22:00:00+00:00,0.0
2024-02-23 23:00:00+00:00,0.0
2024-02-24 00:00:00+00:00,0.0
2024-02-24 01:00:00+00:00,0.0
2024-02-24 02:00:00+00:00,0.0
2024-02-24 03:00:00+00:00,0.0
2024-02-24 04:00:00+00:00,0.0
2024-02-24 05:00:00+00:00,0.0
2024-02-24 06:00:00+00:00,0.04941702186824428
2024-02-24 07:00:00+00:00,0.12310621076588205
2024-02-24 08:00:00+00:00,0.10844188416547274
2024-02-24 09:00:00+00:00,0.15516085317539444
2024-02-24 10:00:00+00:00,0.39245691935739724
2024-02-24 11:00:00+00:00,0.3859882624403332
2024-02-24 12:00:00+00:00,0.530454353925894
2024-02-24 13:00:00+00:00,0.5686305564289245
2024-02-24 14:00:00+00:00,0.16567450628495406
2024-02-24 15:00:00+00:00,0.062895162625377
2024-02-24 16:00:00+00:00,0.0
2024-02-24 17:00:00+00:00,0.0
2024-02-24 18:00:00+00:00,0.0
2024-02-24 19:00:00+00:00,0.0
2024-02-24 20:00:00+00:00,0.0
2024-02-24 21:00:00+00:00,0.0
2024-02-24 22:00:00+00:00,0.0
2024-02-24 23:00:00+00:00,0.0
2024-02-25 00:00:00+00:00,0.0
2024-02-25 01:00:00+00:00,0.0
2024-02-25 02:00:00+00:00,0.0
2024-02-25 03:00:00+00:00,0.0
2024-02-25 04:00:00+00:00,0.0
2024-02-25 05:00:00+00:00,0.0
2024-02-25 06:00:00+00:00,0.12889588371544797
2024-02-25 07:00:00+00:00,0.357736184348497
2024-02-25 08:00:00+00:00,0.5575348270483492
2024-02-25 09:00:00+00:00,0.6890225525676955
2024-02-25 10:00:00+00:00,0.7614053280256033
2024-02-25 11:00:00+00:00,0.7599911844713512
2024-02-25 12:00:00+00:00,0.6917572295215515
2024-02-25 13:00:00+00:00,0.5669807578427596
2024-02-25 14:00:00+00:00,0.38915552290275873
2024-02-25 15:00:00+00:00,0.14518321274781287
2024-02-25 16:00:00+00:00,0.0
2024-02-25 17:00:00+00:00,0.0
2024-02-25 18:00:00+00:00,0.0
2024-02-25 19:00:00+00:00,0.0
2024-02-25 20:00:00+00:00,0.0
2024-02-25 21:00:00+00:00,0.0
2024-02-25 22:00:00+00:00,0.0
2024-02-25 23:00:00+00:00,0.0
2024-02-26 00:00:00+00:00,0.0
2024-02-26 01:00:00+00:00,0.0
2024-02-26 02:00:00+00:00,0.0
2024-02-26 03:00:00+00:00,0.0
2024-02-26 04:00:00+00:00,0.0
2024-02-26 05:00:00+00:00,0.0
2024-02-26 06:00:00+00:00,0.12336861230963941
2024-02-26 07:00:00+00:00,0.3307105927203815
2024-02-26 08:00:00+00:00,0.4672174184084623
2024-02-26 09:00:00+00:00,0.6705460822253274
2024-02-26 10:00:00+00:00,0.7528798021557739
2024-02-26 11:00:00+00:00,0.7685900488129715
2024-02-26 12:00:00+00:00,0.6884845832762283
2024-02-26 13:00:00+00:00,0.583761389810593
2024-02-26 14:00:00+00:00,0.39901008001911226
2024-02-26 15:00:00+00:00,0.15489173225086625
2024-02-26 16:00:00+00:00,0.0
2024-02-26 17:00:00+00:00,0.0
2024-02-26 18:00:00+00:00,0.0
2024-02-26 19:00:00+00:00,0.0
2024-02-26 20:00:00+00:00,0.0
2024-02-26 21:00:00+00:00,0.0
2024-02-26 22:00:00+00:00,0.0
2024-02-26 23:00:00+00:00,0.0
2024-02-27 00:00:00+00:00,0.0
2024-02-27 01:00:00+00:00,0.0
2024-02-27 02:00:00+00:00,0.0
2024-02-27 03:00:00+00:00,0.0
2024-02-27 04:00:00+00:00,0.0
2024-02-27 05:00:00+00:00,0.0
2024-02-27 06:00:00+00:00,0.14093054000907498
2024-02-27 07:00:00+00:00,0.36902297805138423
2024-02-27 08:00:00+00:00,0.5703368575490833
2024-02-27 09:00:00+00:00,0.7054681903642344
2024-02-27 10:00:00+00:00,0.779220777702581
2024-02-27 11:00:00+00:00,0.787903898310464
2024-02-27 12:00:00+00:00,0.0
2024-02-27 13:00:00+00:00,0.5921590864770415
2024-02-27 14:00:00+00:00,0.39149690574799756
2024-02-27 15:00:00+00:00,0.16363535638841561
2024-02-27 16:00:00+00:00,0.0
2024-02-27 17:00:00+00:00,0.0
2024-02-27 18:00:00+00:00,0.0
2024-02-27 19:00:00+00:00,0.0
2024-02-27 20:00:00+00:00,0.0
2024-02-27 21:00:00+00:00,0.0
2024-02-27 22:00:00+00:00,0.0
2024-02-27 23:00:00+00:00,0.0
2024-02-28 00:00:00+00:00,0.0
2024-02-28 01:00:00+00:00,0.0
2024-02-28 02:00:00+00:00,0.0
2024-02-28 03:00:00+00:00,0.0
2024-02-28 04:00:00+00:00,0.0
2024-02-28 05:00:00+00:00,0.0
2024-02-28 06:00:00+00:00,0.14428826784229717
2024-02-28 07:00:00+00:00,0.37269715499316797
2024-02-28 08:00:00+00:00,0.5540185488486298
2024-02-28 09:00:00+00:00,0.7016314991478444
2024-02-28 10:00:00+00:00,0.7807561559142242
2024-02-28 11:00:00+00:00,0.7936634643867972
2024-02-28 12:00:00+00:00,0.0
2024-02-28 13:00:00+00:00,0.599354772753673
2024-02-28 14:00:00+00:00,0.3242405952024763
2024-02-28 15:00:00+00:00,0.16222984487605668
2024-02-28 16:00:00+00:00,0.0
2024-02-28 17:00:00+00:00,0.0
2024-02-28 18:00:00+00:00,0.0
2024-02-28 19:00:00+00:00,0.0
2024-02-28 20:00:00+00:00,0.0
2024-02-28 21:00:00+00:00,0.0
2024-02-28 22:00:00+00:00,0.0
2024-02-28 23:00:00+00:00,0.0
2024-02-29 00:00:00+00:00,0.0
2024-02-29 01:00:00+00:00,0.0
2024-02-29 02:00:00+00:00,0.0
2024-02-29 03:00:00+00:00,0.0
2024-02-29 04:00:00+00:00,0.0
2024-02-29 05:00:00+00:00,0.0
2024-02-29 06:00:00+00:00,0.148607205605588
2024-02-29 07:00:00+00:00,0.0
2024-02-29 08:00:00+00:00,0.0
2024-02-29 09:00:00+00:00,0.0
2024-02-29 10:00:00+00:00,0.0
2024-02-29 11:00:00+00:00,0.0
2024-02-29 12:00:00+00:00,0.0
2024-02-29 13:00:00+00:00,0.0
2024-02-29 14:00:00+00:00,0.0
2024-02-29 15:00:00+00:00,0.0
2024-02-29 16:00:00+00:00,0.0
2024-02-29 17:00:00+00:00,0.0
2024-02-29 18:00:00+00:00,0.0
2024-02-29 19:00:00+00:00,0.0
2024-02-29 20:00:00+00:00,0.0
2024-02-29 21:00:00+00:00,0.0
2024-02-29 22:00:00+00:00,0.0
2024-02-29 23:00:00+00:00,0.0
